repo_full,org,repo,month,openrank
Azure/azure-cli,Azure,azure-cli,2017-02,98.12
Azure/azure-cli,Azure,azure-cli,2017-03,115.89
Azure/azure-cli,Azure,azure-cli,2017-04,144.41
Azure/azure-cli,Azure,azure-cli,2017-05,163.07
Azure/azure-cli,Azure,azure-cli,2017-06,160.42
Azure/azure-cli,Azure,azure-cli,2017-07,136.17
Azure/azure-cli,Azure,azure-cli,2017-08,144.42
Azure/azure-cli,Azure,azure-cli,2017-09,152.68
Azure/azure-cli,Azure,azure-cli,2017-10,156.79
Azure/azure-cli,Azure,azure-cli,2017-11,160.4
Azure/azure-cli,Azure,azure-cli,2017-12,136.96
Azure/azure-cli,Azure,azure-cli,2018-01,151.56
Azure/azure-cli,Azure,azure-cli,2018-02,157.56
Azure/azure-cli,Azure,azure-cli,2018-03,160.55
Azure/azure-cli,Azure,azure-cli,2018-04,163.48
Azure/azure-cli,Azure,azure-cli,2018-05,149.92
Azure/azure-cli,Azure,azure-cli,2018-06,148.48
Azure/azure-cli,Azure,azure-cli,2018-07,152.04
Azure/azure-cli,Azure,azure-cli,2018-08,167.29
Azure/azure-cli,Azure,azure-cli,2018-09,171.45
Azure/azure-cli,Azure,azure-cli,2018-10,165.98
Azure/azure-cli,Azure,azure-cli,2018-11,165.87
Azure/azure-cli,Azure,azure-cli,2018-12,164.37
Azure/azure-cli,Azure,azure-cli,2019-01,183.93
Azure/azure-cli,Azure,azure-cli,2019-02,184.46
Azure/azure-cli,Azure,azure-cli,2019-03,188.26
Azure/azure-cli,Azure,azure-cli,2019-04,219.09
Azure/azure-cli,Azure,azure-cli,2019-05,203.51
Azure/azure-cli,Azure,azure-cli,2019-06,229.14
Azure/azure-cli,Azure,azure-cli,2019-07,241.27
Azure/azure-cli,Azure,azure-cli,2019-08,244.16
Azure/azure-cli,Azure,azure-cli,2019-09,260.95
Azure/azure-cli,Azure,azure-cli,2019-10,263.98
Azure/azure-cli,Azure,azure-cli,2019-11,304.64
Azure/azure-cli,Azure,azure-cli,2019-12,312.62
Azure/azure-cli,Azure,azure-cli,2020-01,318.9
Azure/azure-cli,Azure,azure-cli,2020-02,330.61
Azure/azure-cli,Azure,azure-cli,2020-03,338.21
Azure/azure-cli,Azure,azure-cli,2020-04,353.97
Azure/azure-cli,Azure,azure-cli,2020-05,396.41
Azure/azure-cli,Azure,azure-cli,2020-06,383.5
Azure/azure-cli,Azure,azure-cli,2020-07,396.92
Azure/azure-cli,Azure,azure-cli,2020-08,381.53
Azure/azure-cli,Azure,azure-cli,2020-09,382.95
Azure/azure-cli,Azure,azure-cli,2020-10,362.1
Azure/azure-cli,Azure,azure-cli,2020-11,345.72
Azure/azure-cli,Azure,azure-cli,2020-12,368.57
Azure/azure-cli,Azure,azure-cli,2021-01,333.23
Azure/azure-cli,Azure,azure-cli,2021-02,356.44
Azure/azure-cli,Azure,azure-cli,2021-03,342.54
Azure/azure-cli,Azure,azure-cli,2021-04,352.99
Azure/azure-cli,Azure,azure-cli,2021-05,360.24
Azure/azure-cli,Azure,azure-cli,2021-06,364.43
Azure/azure-cli,Azure,azure-cli,2021-07,392.63
Azure/azure-cli,Azure,azure-cli,2021-08,348.2
Azure/azure-cli,Azure,azure-cli,2021-09,353.69
Azure/azure-cli,Azure,azure-cli,2021-10,286.01
Azure/azure-cli,Azure,azure-cli,2021-11,331.13
Azure/azure-cli,Azure,azure-cli,2021-12,321.59
Azure/azure-cli,Azure,azure-cli,2022-01,293.1
Azure/azure-cli,Azure,azure-cli,2022-02,326.04
Azure/azure-cli,Azure,azure-cli,2022-03,354.15
Azure/azure-cli,Azure,azure-cli,2022-04,320.91
Azure/azure-cli,Azure,azure-cli,2022-05,337.94
Azure/azure-cli,Azure,azure-cli,2022-06,361.2
Azure/azure-cli,Azure,azure-cli,2022-07,357.0
Azure/azure-cli,Azure,azure-cli,2022-08,354.78
Azure/azure-cli,Azure,azure-cli,2022-09,348.98
Azure/azure-cli,Azure,azure-cli,2022-10,382.5
Azure/azure-cli,Azure,azure-cli,2022-11,333.53
Azure/azure-cli,Azure,azure-cli,2022-12,297.65
Azure/azure-cli,Azure,azure-cli,2023-01,304.09
Azure/azure-cli,Azure,azure-cli,2023-02,320.19
Azure/azure-cli,Azure,azure-cli,2023-03,335.08
Azure/azure-powershell,Azure,azure-powershell,2015-01,17.45
Azure/azure-powershell,Azure,azure-powershell,2015-02,24.77
Azure/azure-powershell,Azure,azure-powershell,2015-03,38.7
Azure/azure-powershell,Azure,azure-powershell,2015-04,25.61
Azure/azure-powershell,Azure,azure-powershell,2015-05,41.37
Azure/azure-powershell,Azure,azure-powershell,2015-06,55.47
Azure/azure-powershell,Azure,azure-powershell,2015-07,58.51
Azure/azure-powershell,Azure,azure-powershell,2015-08,66.38
Azure/azure-powershell,Azure,azure-powershell,2015-09,81.68
Azure/azure-powershell,Azure,azure-powershell,2015-10,87.87
Azure/azure-powershell,Azure,azure-powershell,2015-11,91.38
Azure/azure-powershell,Azure,azure-powershell,2015-12,103.71
Azure/azure-powershell,Azure,azure-powershell,2016-01,112.17
Azure/azure-powershell,Azure,azure-powershell,2016-02,106.2
Azure/azure-powershell,Azure,azure-powershell,2016-03,103.05
Azure/azure-powershell,Azure,azure-powershell,2016-04,99.76
Azure/azure-powershell,Azure,azure-powershell,2016-05,108.58
Azure/azure-powershell,Azure,azure-powershell,2016-06,114.89
Azure/azure-powershell,Azure,azure-powershell,2016-07,113.84
Azure/azure-powershell,Azure,azure-powershell,2016-08,108.89
Azure/azure-powershell,Azure,azure-powershell,2016-09,115.2
Azure/azure-powershell,Azure,azure-powershell,2016-10,107.82
Azure/azure-powershell,Azure,azure-powershell,2016-11,98.45
Azure/azure-powershell,Azure,azure-powershell,2016-12,116.04
Azure/azure-powershell,Azure,azure-powershell,2017-01,103.99
Azure/azure-powershell,Azure,azure-powershell,2017-02,105.88
Azure/azure-powershell,Azure,azure-powershell,2017-03,106.71
Azure/azure-powershell,Azure,azure-powershell,2017-04,121.55
Azure/azure-powershell,Azure,azure-powershell,2017-05,130.18
Azure/azure-powershell,Azure,azure-powershell,2017-06,158.18
Azure/azure-powershell,Azure,azure-powershell,2017-07,153.3
Azure/azure-powershell,Azure,azure-powershell,2017-08,151.53
Azure/azure-powershell,Azure,azure-powershell,2017-09,137.09
Azure/azure-powershell,Azure,azure-powershell,2017-10,161.27
Azure/azure-powershell,Azure,azure-powershell,2017-11,170.87
Azure/azure-powershell,Azure,azure-powershell,2017-12,170.67
Azure/azure-powershell,Azure,azure-powershell,2018-01,181.14
Azure/azure-powershell,Azure,azure-powershell,2018-02,181.34
Azure/azure-powershell,Azure,azure-powershell,2018-03,188.96
Azure/azure-powershell,Azure,azure-powershell,2018-04,198.74
Azure/azure-powershell,Azure,azure-powershell,2018-05,223.67
Azure/azure-powershell,Azure,azure-powershell,2018-06,219.95
Azure/azure-powershell,Azure,azure-powershell,2018-07,228.14
Azure/azure-powershell,Azure,azure-powershell,2018-08,219.68
Azure/azure-powershell,Azure,azure-powershell,2018-09,241.32
Azure/azure-powershell,Azure,azure-powershell,2018-10,229.11
Azure/azure-powershell,Azure,azure-powershell,2018-11,227.56
Azure/azure-powershell,Azure,azure-powershell,2018-12,223.96
Azure/azure-powershell,Azure,azure-powershell,2019-01,221.8
Azure/azure-powershell,Azure,azure-powershell,2019-02,226.3
Azure/azure-powershell,Azure,azure-powershell,2019-03,230.39
Azure/azure-powershell,Azure,azure-powershell,2019-04,229.93
Azure/azure-powershell,Azure,azure-powershell,2019-05,231.31
Azure/azure-powershell,Azure,azure-powershell,2019-06,207.29
Azure/azure-powershell,Azure,azure-powershell,2019-07,216.61
Azure/azure-powershell,Azure,azure-powershell,2019-08,200.83
Azure/azure-powershell,Azure,azure-powershell,2019-09,211.69
Azure/azure-powershell,Azure,azure-powershell,2019-10,208.0
Azure/azure-powershell,Azure,azure-powershell,2019-11,186.7
Azure/azure-powershell,Azure,azure-powershell,2019-12,168.76
Azure/azure-powershell,Azure,azure-powershell,2020-01,187.74
Azure/azure-powershell,Azure,azure-powershell,2020-02,178.07
Azure/azure-powershell,Azure,azure-powershell,2020-03,162.21
Azure/azure-powershell,Azure,azure-powershell,2020-04,178.98
Azure/azure-powershell,Azure,azure-powershell,2020-05,177.52
Azure/azure-powershell,Azure,azure-powershell,2020-06,192.72
Azure/azure-powershell,Azure,azure-powershell,2020-07,187.48
Azure/azure-powershell,Azure,azure-powershell,2020-08,189.23
Azure/azure-powershell,Azure,azure-powershell,2020-09,213.86
Azure/azure-powershell,Azure,azure-powershell,2020-10,223.15
Azure/azure-powershell,Azure,azure-powershell,2020-11,231.52
Azure/azure-powershell,Azure,azure-powershell,2020-12,203.05
Azure/azure-powershell,Azure,azure-powershell,2021-01,197.99
Azure/azure-powershell,Azure,azure-powershell,2021-02,205.97
Azure/azure-powershell,Azure,azure-powershell,2021-03,211.36
Azure/azure-powershell,Azure,azure-powershell,2021-04,190.86
Azure/azure-powershell,Azure,azure-powershell,2021-05,207.81
Azure/azure-powershell,Azure,azure-powershell,2021-06,178.29
Azure/azure-powershell,Azure,azure-powershell,2021-07,171.66
Azure/azure-powershell,Azure,azure-powershell,2021-08,165.18
Azure/azure-powershell,Azure,azure-powershell,2021-09,167.1
Azure/azure-powershell,Azure,azure-powershell,2021-10,154.48
Azure/azure-powershell,Azure,azure-powershell,2021-11,194.72
Azure/azure-powershell,Azure,azure-powershell,2021-12,183.48
Azure/azure-powershell,Azure,azure-powershell,2022-01,185.35
Azure/azure-powershell,Azure,azure-powershell,2022-02,190.61
Azure/azure-powershell,Azure,azure-powershell,2022-03,205.25
Azure/azure-powershell,Azure,azure-powershell,2022-04,199.95
Azure/azure-powershell,Azure,azure-powershell,2022-05,195.65
Azure/azure-powershell,Azure,azure-powershell,2022-06,204.54
Azure/azure-powershell,Azure,azure-powershell,2022-07,207.66
Azure/azure-powershell,Azure,azure-powershell,2022-08,199.74
Azure/azure-powershell,Azure,azure-powershell,2022-09,201.24
Azure/azure-powershell,Azure,azure-powershell,2022-10,186.17
Azure/azure-powershell,Azure,azure-powershell,2022-11,209.56
Azure/azure-powershell,Azure,azure-powershell,2022-12,202.04
Azure/azure-powershell,Azure,azure-powershell,2023-01,205.82
Azure/azure-powershell,Azure,azure-powershell,2023-02,192.79
Azure/azure-powershell,Azure,azure-powershell,2023-03,182.96
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-08,1.69
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-09,2.14
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-10,5.56
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-11,10.79
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-12,11.33
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-01,10.44
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-02,12.86
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-03,23.92
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-04,33.25
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-05,33.86
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-06,47.08
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-07,51.59
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-08,46.96
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-09,62.77
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-10,80.04
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-11,100.83
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-12,82.13
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-01,84.12
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-02,91.88
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-03,110.44
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-04,102.65
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-05,89.95
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-06,108.07
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-07,122.53
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-08,130.86
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-09,129.24
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-10,138.22
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-11,123.17
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-12,131.12
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-01,155.64
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-02,152.58
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-03,154.1
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-04,169.03
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-05,148.82
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-06,158.78
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-07,163.84
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-08,183.33
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-09,187.26
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-10,176.61
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-11,196.44
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-12,267.83
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-01,217.95
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-02,233.18
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-03,217.36
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-04,271.32
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-05,304.63
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-06,305.23
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-07,298.54
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-08,320.66
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-09,302.16
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-10,270.95
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-11,243.07
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-12,235.51
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-01,251.11
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-02,280.01
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-03,293.02
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-04,306.83
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-05,292.37
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-06,321.98
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-07,395.41
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-08,415.55
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-09,404.24
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-10,470.46
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-11,440.94
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-12,392.7
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-01,432.42
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-02,434.96
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-03,413.3
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-04,383.94
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-05,361.16
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-06,378.26
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-07,363.59
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-08,359.08
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-09,355.11
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-10,276.71
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-11,278.56
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-12,268.86
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-01,267.29
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-02,296.81
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-03,307.46
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-04,325.9
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-05,297.15
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-06,267.14
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-07,256.28
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-08,292.8
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-09,304.16
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-10,321.81
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-11,297.71
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-12,292.43
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-01,294.82
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-02,301.19
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-03,349.13
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-01,1.88
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-02,2.43
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-03,2.82
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-04,4.36
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-05,4.31
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-06,4.16
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-07,3.1
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-08,7.51
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-09,6.99
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-10,10.03
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-11,7.64
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-12,6.36
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-01,9.09
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-02,7.79
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-03,9.52
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-04,10.99
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-05,16.04
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-06,22.8
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-07,25.16
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-08,30.62
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-09,30.27
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-10,32.2
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-11,31.4
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-12,26.61
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-01,28.06
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-02,23.46
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-03,21.22
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-04,27.29
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-05,31.77
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-06,31.02
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-07,35.16
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-08,30.63
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-09,27.92
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-10,25.32
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-11,16.01
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-12,11.63
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-01,6.73
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-02,6.48
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-03,4.33
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-04,3.82
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-05,7.65
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-06,13.6
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-07,17.43
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-08,12.29
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-09,14.52
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-10,14.37
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-11,26.89
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-12,30.76
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-01,31.95
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-02,34.11
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-03,53.72
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-04,64.35
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-05,72.61
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-06,86.76
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-07,116.72
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-08,130.07
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-09,134.27
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-10,146.7
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-11,166.62
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-12,165.28
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-01,182.17
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-02,192.21
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-03,197.93
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-04,231.73
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-05,248.38
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-06,249.9
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-07,270.86
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-08,291.48
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-09,325.14
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-10,324.33
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-11,329.59
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-12,323.74
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-01,329.47
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-02,339.12
