repo_full,org,repo,month,change_requests,change_request_response_time,change_request_resolution_duration
Azure/azure-cli,Azure,azure-cli,2017-12,83.0,,
Azure/azure-cli,Azure,azure-cli,2018-01,110.0,,
Azure/azure-cli,Azure,azure-cli,2018-02,109.0,,
Azure/azure-cli,Azure,azure-cli,2018-03,122.0,,
Azure/azure-cli,Azure,azure-cli,2018-04,124.0,,
Azure/azure-cli,Azure,azure-cli,2018-05,91.0,,
Azure/azure-cli,Azure,azure-cli,2018-06,104.0,,
Azure/azure-cli,Azure,azure-cli,2018-07,92.0,,
Azure/azure-cli,Azure,azure-cli,2018-08,108.0,,
Azure/azure-cli,Azure,azure-cli,2018-09,94.0,,
Azure/azure-cli,Azure,azure-cli,2018-10,109.0,,
Azure/azure-cli,Azure,azure-cli,2018-11,89.0,,
Azure/azure-cli,Azure,azure-cli,2018-12,68.0,,
Azure/azure-cli,Azure,azure-cli,2019-01,103.0,,
Azure/azure-cli,Azure,azure-cli,2019-02,109.0,,
Azure/azure-cli,Azure,azure-cli,2019-03,123.0,,
Azure/azure-cli,Azure,azure-cli,2019-04,131.0,,
Azure/azure-cli,Azure,azure-cli,2019-05,102.0,,
Azure/azure-cli,Azure,azure-cli,2019-06,137.0,,
Azure/azure-cli,Azure,azure-cli,2019-07,99.0,,
Azure/azure-cli,Azure,azure-cli,2019-08,81.0,,
Azure/azure-cli,Azure,azure-cli,2019-09,136.0,,
Azure/azure-cli,Azure,azure-cli,2019-10,134.0,,
Azure/azure-cli,Azure,azure-cli,2019-11,117.0,,
Azure/azure-cli,Azure,azure-cli,2019-12,122.0,,
Azure/azure-cli,Azure,azure-cli,2020-01,109.0,,
Azure/azure-cli,Azure,azure-cli,2020-02,141.0,,
Azure/azure-cli,Azure,azure-cli,2020-03,190.0,,
Azure/azure-cli,Azure,azure-cli,2020-04,188.0,,
Azure/azure-cli,Azure,azure-cli,2020-05,146.0,,
Azure/azure-cli,Azure,azure-cli,2020-06,133.0,,
Azure/azure-cli,Azure,azure-cli,2020-07,209.0,,
Azure/azure-cli,Azure,azure-cli,2020-08,155.0,,
Azure/azure-cli,Azure,azure-cli,2020-09,168.0,,
Azure/azure-cli,Azure,azure-cli,2020-10,118.0,,
Azure/azure-cli,Azure,azure-cli,2020-11,140.0,,
Azure/azure-cli,Azure,azure-cli,2020-12,136.0,,
Azure/azure-cli,Azure,azure-cli,2021-01,100.0,,
Azure/azure-cli,Azure,azure-cli,2021-02,149.0,,
Azure/azure-cli,Azure,azure-cli,2021-03,164.0,,
Azure/azure-cli,Azure,azure-cli,2021-04,167.0,,
Azure/azure-cli,Azure,azure-cli,2021-05,118.0,,
Azure/azure-cli,Azure,azure-cli,2021-06,124.0,,
Azure/azure-cli,Azure,azure-cli,2021-07,106.0,,
Azure/azure-cli,Azure,azure-cli,2021-08,105.0,,
Azure/azure-cli,Azure,azure-cli,2021-09,132.0,,
Azure/azure-cli,Azure,azure-cli,2021-10,7.0,,
Azure/azure-cli,Azure,azure-cli,2021-11,139.0,,
Azure/azure-cli,Azure,azure-cli,2021-12,99.0,,
Azure/azure-cli,Azure,azure-cli,2022-01,80.0,,
Azure/azure-cli,Azure,azure-cli,2022-02,101.0,,
Azure/azure-cli,Azure,azure-cli,2022-03,158.0,,
Azure/azure-cli,Azure,azure-cli,2022-04,135.0,,
Azure/azure-cli,Azure,azure-cli,2022-05,144.0,,
Azure/azure-cli,Azure,azure-cli,2022-06,120.0,,
Azure/azure-cli,Azure,azure-cli,2022-07,108.0,,
Azure/azure-cli,Azure,azure-cli,2022-08,142.0,,
Azure/azure-cli,Azure,azure-cli,2022-09,106.0,,
Azure/azure-cli,Azure,azure-cli,2022-10,110.0,,
Azure/azure-cli,Azure,azure-cli,2022-11,91.0,,
Azure/azure-cli,Azure,azure-cli,2022-12,92.0,,
Azure/azure-cli,Azure,azure-cli,2023-01,114.0,,
Azure/azure-cli,Azure,azure-cli,2023-02,139.0,,
Azure/azure-cli,Azure,azure-cli,2023-03,159.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-01,40.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-02,57.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-03,77.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-04,20.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-05,51.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-06,73.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-07,74.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-08,92.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-09,166.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-10,139.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-11,84.0,,
Azure/azure-powershell,Azure,azure-powershell,2015-12,120.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-01,148.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-02,84.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-03,84.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-04,88.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-05,87.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-06,97.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-07,97.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-08,93.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-09,98.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-10,59.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-11,46.0,,
Azure/azure-powershell,Azure,azure-powershell,2016-12,54.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-01,54.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-02,65.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-03,81.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-04,92.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-05,115.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-06,96.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-07,96.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-08,70.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-09,66.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-10,111.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-11,87.0,,
Azure/azure-powershell,Azure,azure-powershell,2017-12,81.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-01,108.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-02,132.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-03,106.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-04,134.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-05,145.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-06,113.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-07,130.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-08,153.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-09,181.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-10,134.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-11,133.0,,
Azure/azure-powershell,Azure,azure-powershell,2018-12,156.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-01,159.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-02,111.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-03,139.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-04,120.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-05,123.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-06,101.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-07,138.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-08,97.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-09,112.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-10,185.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-11,84.0,,
Azure/azure-powershell,Azure,azure-powershell,2019-12,126.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-01,115.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-02,127.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-03,142.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-04,216.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-05,164.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-06,176.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-07,170.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-08,166.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-09,202.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-10,157.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-11,169.0,,
Azure/azure-powershell,Azure,azure-powershell,2020-12,168.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-01,152.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-02,216.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-03,204.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-04,137.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-05,198.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-06,156.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-07,144.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-08,125.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-09,121.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-10,20.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-11,160.0,,
Azure/azure-powershell,Azure,azure-powershell,2021-12,129.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-01,159.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-02,220.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-03,306.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-04,225.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-05,218.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-06,357.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-07,163.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-08,170.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-09,266.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-10,198.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-11,250.0,,
Azure/azure-powershell,Azure,azure-powershell,2022-12,130.0,,
Azure/azure-powershell,Azure,azure-powershell,2023-01,188.0,,
Azure/azure-powershell,Azure,azure-powershell,2023-02,203.0,,
Azure/azure-powershell,Azure,azure-powershell,2023-03,222.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-08,9.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-09,6.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-10,21.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-11,32.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2015-12,24.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-01,22.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-02,18.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-03,56.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-04,50.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-05,33.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-06,35.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-07,43.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-08,42.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-09,56.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-10,55.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-11,89.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2016-12,38.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-01,38.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-02,60.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-03,83.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-04,71.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-05,77.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-06,79.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-07,107.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-08,107.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-09,118.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-10,145.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-11,104.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2017-12,114.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-01,164.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-02,155.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-03,205.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-04,151.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-05,145.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-06,139.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-07,182.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-08,181.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-09,189.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-10,279.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-11,200.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2018-12,228.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-01,127.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-02,152.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-03,203.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-04,279.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-05,345.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-06,319.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-07,284.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-08,239.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-09,239.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-10,289.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-11,173.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2019-12,164.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-01,203.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-02,260.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-03,311.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-04,341.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-05,307.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-06,297.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-07,262.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-08,292.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-09,303.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-10,390.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-11,350.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2020-12,367.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-01,438.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-02,410.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-03,501.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-04,401.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-05,357.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-06,388.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-07,381.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-08,326.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-09,333.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-10,40.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-11,267.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2021-12,233.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-01,317.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-02,397.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-03,403.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-04,312.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-05,335.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-06,263.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-07,322.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-08,403.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-09,362.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-10,327.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-11,287.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2022-12,238.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-01,312.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-02,362.0,,
Azure/azure-rest-api-specs,Azure,azure-rest-api-specs,2023-03,435.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-01,1.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-02,1.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-04,1.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-05,1.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-07,1.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-08,19.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-09,8.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-10,11.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-11,6.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2015-12,5.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-01,11.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-02,5.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-03,17.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-04,7.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-05,39.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-06,117.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-07,25.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-08,29.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-09,80.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-10,70.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-11,28.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2016-12,47.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-01,46.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-02,53.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-03,36.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-04,58.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-05,54.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-06,56.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-07,27.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-08,31.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-09,14.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-10,18.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-11,5.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2017-12,5.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-01,4.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-02,5.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-03,3.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-04,8.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-05,24.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-06,67.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-07,108.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-08,52.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-09,73.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-10,90.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-11,98.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2018-12,111.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-01,55.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-02,84.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-03,217.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-04,173.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-05,187.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-06,281.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-07,392.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-08,239.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-09,226.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-10,277.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-11,230.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2019-12,312.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-01,633.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-02,553.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-03,830.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-04,653.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-05,722.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-06,805.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-07,809.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-08,765.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-09,954.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-10,982.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-11,622.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2020-12,342.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-01,340.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-02,415.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-03,558.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-04,568.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-05,467.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-06,495.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-07,389.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-08,355.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-09,376.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-10,62.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-11,475.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2021-12,302.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-01,391.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-02,344.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-03,437.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-04,409.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-05,388.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-06,415.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-07,329.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-08,363.0,,
Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,2022-09,346.0,,
